count,date,timeInterval,approach,class,LocationId,LocationName
2.0,2025-06-25,08:55 AM - 08:59 AM,SB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,08:55 AM - 08:59 AM,EB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,09:00 AM - 09:04 AM,NB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,09:00 AM - 09:04 AM,NB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,09:00 AM - 09:04 AM,EB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,09:10 AM - 09:14 AM,WB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,09:10 AM - 09:14 AM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,09:15 AM - 09:19 AM,NB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
3.0,2025-06-25,09:15 AM - 09:19 AM,WB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,09:15 AM - 09:19 AM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,09:30 AM - 09:34 AM,EB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,09:30 AM - 09:34 AM,WB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,09:35 AM - 09:39 AM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,09:40 AM - 09:44 AM,EB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,09:50 AM - 09:54 AM,EB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,09:50 AM - 09:54 AM,WB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,09:55 AM - 09:59 AM,WB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
5.0,2025-06-25,09:55 AM - 09:59 AM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,10:05 AM - 10:09 AM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,10:15 AM - 10:19 AM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,10:20 AM - 10:24 AM,NB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,10:20 AM - 10:24 AM,NB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,10:30 AM - 10:34 AM,EB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,10:35 AM - 10:39 AM,EB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,10:50 AM - 10:54 AM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,10:55 AM - 10:59 AM,EB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
3.0,2025-06-25,11:00 AM - 11:04 AM,NB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,11:00 AM - 11:04 AM,EB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,11:00 AM - 11:04 AM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
3.0,2025-06-25,11:05 AM - 11:09 AM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,11:15 AM - 11:19 AM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,11:20 AM - 11:24 AM,NB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,11:20 AM - 11:24 AM,WB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
4.0,2025-06-25,11:35 AM - 11:39 AM,EB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
3.0,2025-06-25,11:35 AM - 11:39 AM,EB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,11:45 AM - 11:49 AM,EB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,11:45 AM - 11:49 AM,WB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
3.0,2025-06-25,11:45 AM - 11:49 AM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,11:55 AM - 11:59 AM,NB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,11:55 AM - 11:59 AM,EB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,12:05 PM - 12:09 PM,NB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,12:05 PM - 12:09 PM,EB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,12:15 PM - 12:19 PM,NB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,12:15 PM - 12:19 PM,EB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
3.0,2025-06-25,12:15 PM - 12:19 PM,EB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,12:15 PM - 12:19 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,12:20 PM - 12:24 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,12:25 PM - 12:29 PM,EB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,12:30 PM - 12:34 PM,WB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,12:30 PM - 12:34 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,12:35 PM - 12:39 PM,WB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,12:35 PM - 12:39 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,12:40 PM - 12:44 PM,EB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
3.0,2025-06-25,12:40 PM - 12:44 PM,EB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,12:40 PM - 12:44 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,12:45 PM - 12:49 PM,EB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,12:45 PM - 12:49 PM,EB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
4.0,2025-06-25,12:45 PM - 12:49 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
3.0,2025-06-25,12:50 PM - 12:54 PM,WB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,12:50 PM - 12:54 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,12:55 PM - 12:59 PM,SB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
3.0,2025-06-25,12:55 PM - 12:59 PM,EB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,12:55 PM - 12:59 PM,EB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,12:55 PM - 12:59 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,01:00 PM - 01:04 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,01:05 PM - 01:09 PM,EB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,01:10 PM - 01:14 PM,EB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
3.0,2025-06-25,01:10 PM - 01:14 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
3.0,2025-06-25,01:15 PM - 01:19 PM,EB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
4.0,2025-06-25,01:15 PM - 01:19 PM,EB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,01:15 PM - 01:19 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,01:20 PM - 01:24 PM,EB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
3.0,2025-06-25,01:20 PM - 01:24 PM,EB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,01:25 PM - 01:29 PM,EB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,01:25 PM - 01:29 PM,EB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,01:30 PM - 01:34 PM,WB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,01:30 PM - 01:34 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,01:35 PM - 01:39 PM,EB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,01:40 PM - 01:44 PM,EB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
3.0,2025-06-25,01:40 PM - 01:44 PM,WB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,01:45 PM - 01:49 PM,NB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,01:45 PM - 01:49 PM,EB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,01:50 PM - 01:54 PM,EB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,01:50 PM - 01:54 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
5.0,2025-06-25,01:55 PM - 01:59 PM,EB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
5.0,2025-06-25,02:00 PM - 02:04 PM,EB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,02:00 PM - 02:04 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,02:05 PM - 02:09 PM,EB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
4.0,2025-06-25,02:05 PM - 02:09 PM,WB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
8.0,2025-06-25,02:05 PM - 02:09 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
3.0,2025-06-25,02:10 PM - 02:14 PM,EB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,02:15 PM - 02:19 PM,EB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,02:15 PM - 02:19 PM,WB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,02:25 PM - 02:29 PM,EB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,02:25 PM - 02:29 PM,WB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,02:30 PM - 02:34 PM,WB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
3.0,2025-06-25,02:30 PM - 02:34 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,02:35 PM - 02:39 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,02:40 PM - 02:44 PM,NB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
3.0,2025-06-25,02:40 PM - 02:44 PM,EB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
3.0,2025-06-25,02:40 PM - 02:44 PM,WB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,02:45 PM - 02:49 PM,WB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,02:50 PM - 02:54 PM,NB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
6.0,2025-06-25,02:50 PM - 02:54 PM,EB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,02:50 PM - 02:54 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,02:55 PM - 02:59 PM,NB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,02:55 PM - 02:59 PM,EB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,02:55 PM - 02:59 PM,WB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,02:55 PM - 02:59 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,03:00 PM - 03:04 PM,EB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,03:00 PM - 03:04 PM,EB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,03:00 PM - 03:04 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,03:05 PM - 03:09 PM,EB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,03:05 PM - 03:09 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,03:10 PM - 03:14 PM,NB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,03:10 PM - 03:14 PM,EB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,03:10 PM - 03:14 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,03:15 PM - 03:19 PM,EB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,03:15 PM - 03:19 PM,WB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,03:15 PM - 03:19 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,03:20 PM - 03:24 PM,EB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
3.0,2025-06-25,03:20 PM - 03:24 PM,EB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
3.0,2025-06-25,03:20 PM - 03:24 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
3.0,2025-06-25,03:25 PM - 03:29 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
3.0,2025-06-25,03:30 PM - 03:34 PM,EB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
5.0,2025-06-25,03:30 PM - 03:34 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,03:35 PM - 03:39 PM,EB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,03:35 PM - 03:39 PM,EB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,03:35 PM - 03:39 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,03:40 PM - 03:44 PM,EB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,03:40 PM - 03:44 PM,EB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,03:45 PM - 03:49 PM,NB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,03:45 PM - 03:49 PM,EB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,03:45 PM - 03:49 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,03:50 PM - 03:54 PM,NB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,03:50 PM - 03:54 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,03:55 PM - 03:59 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,04:00 PM - 04:04 PM,NB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,04:00 PM - 04:04 PM,EB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,04:00 PM - 04:04 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,04:05 PM - 04:09 PM,NB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,04:05 PM - 04:09 PM,EB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,04:05 PM - 04:09 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,04:10 PM - 04:14 PM,EB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,04:15 PM - 04:19 PM,EB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,04:15 PM - 04:19 PM,EB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,04:20 PM - 04:24 PM,NB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
4.0,2025-06-25,04:20 PM - 04:24 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,04:30 PM - 04:34 PM,EB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
3.0,2025-06-25,04:30 PM - 04:34 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,04:35 PM - 04:39 PM,EB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
4.0,2025-06-25,04:35 PM - 04:39 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,04:40 PM - 04:44 PM,EB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,04:40 PM - 04:44 PM,WB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,04:40 PM - 04:44 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,04:45 PM - 04:49 PM,NB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,04:50 PM - 04:54 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,05:00 PM - 05:04 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,05:05 PM - 05:09 PM,NB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,05:05 PM - 05:09 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,05:10 PM - 05:14 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,05:15 PM - 05:19 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,05:20 PM - 05:24 PM,NB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,05:20 PM - 05:24 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,05:25 PM - 05:29 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
3.0,2025-06-25,05:35 PM - 05:39 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
5.0,2025-06-25,05:40 PM - 05:44 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,05:45 PM - 05:49 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,05:50 PM - 05:54 PM,EB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,05:50 PM - 05:54 PM,WB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,05:55 PM - 05:59 PM,EB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,05:55 PM - 05:59 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,06:00 PM - 06:04 PM,EB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,06:00 PM - 06:04 PM,WB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,06:00 PM - 06:04 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
3.0,2025-06-25,06:05 PM - 06:09 PM,WB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,06:05 PM - 06:09 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,06:10 PM - 06:14 PM,EB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,06:10 PM - 06:14 PM,WB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,06:10 PM - 06:14 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,06:15 PM - 06:19 PM,WB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,06:15 PM - 06:19 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,06:20 PM - 06:24 PM,EB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
4.0,2025-06-25,06:20 PM - 06:24 PM,WB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,06:25 PM - 06:29 PM,SB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,06:25 PM - 06:29 PM,EB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
3.0,2025-06-25,06:25 PM - 06:29 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,06:30 PM - 06:34 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
4.0,2025-06-25,06:35 PM - 06:39 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
5.0,2025-06-25,06:40 PM - 06:44 PM,EB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,06:40 PM - 06:44 PM,EB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,06:40 PM - 06:44 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,06:45 PM - 06:49 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,06:50 PM - 06:54 PM,EB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,06:50 PM - 06:54 PM,WB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,06:50 PM - 06:54 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
3.0,2025-06-25,06:55 PM - 06:59 PM,EB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,06:55 PM - 06:59 PM,EB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,06:55 PM - 06:59 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
4.0,2025-06-25,07:00 PM - 07:04 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
4.0,2025-06-25,07:05 PM - 07:09 PM,EB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,07:05 PM - 07:09 PM,EB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,07:05 PM - 07:09 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
3.0,2025-06-25,07:10 PM - 07:14 PM,EB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,07:10 PM - 07:14 PM,EB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,07:10 PM - 07:14 PM,WB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,07:10 PM - 07:14 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
4.0,2025-06-25,07:15 PM - 07:19 PM,EB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,07:15 PM - 07:19 PM,EB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,07:15 PM - 07:19 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,07:20 PM - 07:24 PM,EB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,07:20 PM - 07:24 PM,WB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,07:20 PM - 07:24 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,07:25 PM - 07:29 PM,EB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
3.0,2025-06-25,07:25 PM - 07:29 PM,WB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,07:30 PM - 07:34 PM,WB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,07:35 PM - 07:39 PM,EB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
1.0,2025-06-25,07:35 PM - 07:39 PM,WB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
2.0,2025-06-25,07:35 PM - 07:39 PM,WB,bicycle,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
4.0,2025-06-25,07:45 PM - 07:49 PM,WB,pedestrian,6786b4851e5528fc4ee789c3,US 50/Wildwood WB
