TAZ,TRPAID,Residential_Units,TouristAccommodation_Units,CommercialFloorArea_SqFt,Total_Res_Units,Total_TA_Units,Total_CommercialFloorArea_SqFt,Residential_Units_Proportion,TouristAccommodation_Units_Proportion,CommercialFloorArea_SqFt_Proportion,occupied_units,vacant_units,seasonal_units,total_units,occupancy_rate,seasonal_rate,household_size,high_income,low_income,middle_income,high_income_proportion,middle_income_proportion,low_income_proportion,VHR_Count,adjusted_occupancy,adjusted_high_income,adjusted_middle_income,adjusted_low_income,adjusted_seasonal_rate
176,0606102010512020,40,8,31145,90,8,31145,0.4444444444444444,1.0,1.0,203.0,706.0,696.0,909.0,0.22332233223322331,0.7656765676567657,1.87,151.0,24.0,28.0,0.7438423645320197,0.13793103448275862,0.11822660098522167,19.0,0.09925436988143257,0.3305966064586754,0.06130268199233716,0.05254515599343185,0.3403006967363403
176,0606102010522020,50,0,0,90,8,31145,0.5555555555555556,0.0,0.0,420.0,846.0,812.0,1266.0,0.33175355450236965,0.641390205371248,2.63,258.0,83.0,79.0,0.6142857142857143,0.1880952380952381,0.1976190476190476,19.0,0.18430753027909427,0.3412698412698413,0.1044973544973545,0.10978835978835978,0.3563278918729156
177,0606102010512020,35,0,54695,35,0,54695,1.0,0.0,1.0,203.0,706.0,696.0,909.0,0.22332233223322331,0.7656765676567657,1.87,151.0,24.0,28.0,0.7438423645320197,0.13793103448275862,0.11822660098522167,13.0,0.22332233223322331,0.7438423645320197,0.13793103448275862,0.11822660098522167,0.7656765676567657
178,0606102010512020,555,0,0,555,0,0,1.0,0.0,0.0,203.0,706.0,696.0,909.0,0.22332233223322331,0.7656765676567657,1.87,151.0,24.0,28.0,0.7438423645320197,0.13793103448275862,0.11822660098522167,138.0,0.22332233223322331,0.7438423645320197,0.13793103448275862,0.11822660098522167,0.7656765676567657
178,0606102010612020,0,0,0,555,0,0,0.0,0.0,0.0,216.0,535.0,526.0,751.0,0.28761651131824234,0.7003994673768309,2.32,112.0,56.0,48.0,0.5185185185185185,0.2222222222222222,0.25925925925925924,138.0,0.0,0.0,0.0,0.0,0.0
179,0606102010512020,150,0,0,193,0,0,0.7772020725388601,0.0,0.0,203.0,706.0,696.0,909.0,0.22332233223322331,0.7656765676567657,1.87,151.0,24.0,28.0,0.7438423645320197,0.13793103448275862,0.11822660098522167,69.0,0.17356657945587303,0.5781158273564919,0.10720028586742898,0.09188595931493912,0.5950854152772791
179,0606102010522020,43,0,0,193,0,0,0.22279792746113988,0.0,0.0,420.0,846.0,812.0,1266.0,0.33175355450236965,0.641390205371248,2.63,258.0,83.0,79.0,0.6142857142857143,0.1880952380952381,0.1976190476190476,69.0,0.07391400437099427,0.1368615840118431,0.04190722921292869,0.04402911423636812,0.14290040845058893
179,0606102010612020,0,0,0,193,0,0,0.0,0.0,0.0,216.0,535.0,526.0,751.0,0.28761651131824234,0.7003994673768309,2.32,112.0,56.0,48.0,0.5185185185185185,0.2222222222222222,0.25925925925925924,69.0,0.0,0.0,0.0,0.0,0.0
180,0606102010612020,121,0,0,121,0,0,1.0,0.0,0.0,216.0,535.0,526.0,751.0,0.28761651131824234,0.7003994673768309,2.32,112.0,56.0,48.0,0.5185185185185185,0.2222222222222222,0.25925925925925924,24.0,0.28761651131824234,0.5185185185185185,0.2222222222222222,0.25925925925925924,0.7003994673768309
181,0606102010612020,310,263,41655,528,284,45362,0.5871212121212122,0.926056338028169,0.9182796173008245,216.0,535.0,526.0,751.0,0.28761651131824234,0.7003994673768309,2.32,112.0,56.0,48.0,0.5185185185185185,0.2222222222222222,0.25925925925925924,113.0,0.16886575475124077,0.30443322109988774,0.13047138047138046,0.15221661054994387,0.41121938425533633
181,0606102010622020,218,21,3707,528,284,45362,0.4128787878787879,0.07394366197183098,0.08172038269917552,352.0,802.0,769.0,1154.0,0.3050259965337955,0.6663778162911612,2.26,107.0,132.0,113.0,0.3039772727272727,0.3210227272727273,0.375,113.0,0.12593876372039284,0.12550576790633608,0.13254347451790635,0.15482954545454547,0.2751332650596082
182,0606102010622020,243,55,50876,243,55,50876,1.0,1.0,1.0,352.0,802.0,769.0,1154.0,0.3050259965337955,0.6663778162911612,2.26,107.0,132.0,113.0,0.3039772727272727,0.3210227272727273,0.375,65.0,0.3050259965337955,0.3039772727272727,0.3210227272727273,0.375,0.6663778162911612
183,0606102010622020,200,0,0,200,0,0,1.0,0.0,0.0,352.0,802.0,769.0,1154.0,0.3050259965337955,0.6663778162911612,2.26,107.0,132.0,113.0,0.3039772727272727,0.3210227272727273,0.375,33.0,0.3050259965337955,0.3039772727272727,0.3210227272727273,0.375,0.6663778162911612
184,0606102010612020,57,0,0,94,0,0,0.6063829787234043,0.0,0.0,216.0,535.0,526.0,751.0,0.28761651131824234,0.7003994673768309,2.32,112.0,56.0,48.0,0.5185185185185185,0.2222222222222222,0.25925925925925924,34.0,0.17440575686318951,0.3144208037825059,0.1347517730496454,0.15721040189125296,0.4247103153242486
184,0606102010622020,37,0,0,94,0,0,0.39361702127659576,0.0,0.0,352.0,802.0,769.0,1154.0,0.3050259965337955,0.6663778162911612,2.26,107.0,132.0,113.0,0.3039772727272727,0.3210227272727273,0.375,34.0,0.1200634241675578,0.11965062862669246,0.12636000967117988,0.14760638297872342,0.2622976510933294
185,0606102010612020,0,0,8543,0,0,8543,0.0,0.0,1.0,216.0,535.0,526.0,751.0,0.28761651131824234,0.7003994673768309,2.32,112.0,56.0,48.0,0.5185185185185185,0.2222222222222222,0.25925925925925924,0.0,0.0,0.0,0.0,0.0,0.0
186,0606102010612020,224,0,0,224,0,0,1.0,0.0,0.0,216.0,535.0,526.0,751.0,0.28761651131824234,0.7003994673768309,2.32,112.0,56.0,48.0,0.5185185185185185,0.2222222222222222,0.25925925925925924,49.0,0.28761651131824234,0.5185185185185185,0.2222222222222222,0.25925925925925924,0.7003994673768309
187,0606102010622020,0,0,0,0,0,0,0.0,0.0,0.0,352.0,802.0,769.0,1154.0,0.3050259965337955,0.6663778162911612,2.26,107.0,132.0,113.0,0.3039772727272727,0.3210227272727273,0.375,0.0,0.0,0.0,0.0,0.0,0.0
188,0606102010622020,424,0,0,439,0,0,0.9658314350797267,0.0,0.0,352.0,802.0,769.0,1154.0,0.3050259965337955,0.6663778162911612,2.26,107.0,132.0,113.0,0.3039772727272727,0.3210227272727273,0.375,122.0,0.29460369596885944,0.29359080554980327,0.3100538413750259,0.3621867881548975,0.6436086426137867
188,0606102010712020,15,0,0,439,0,0,0.03416856492027335,0.0,0.0,530.0,417.0,390.0,947.0,0.5596620908130939,0.4118268215417107,2.47,149.0,247.0,134.0,0.2811320754716981,0.2528301886792453,0.4660377358490566,122.0,0.019122850483363117,0.009605879571925904,0.008638844715691752,0.015923840632655693,0.014071531487757768
189,0606102010622020,5,0,0,104,150,44786,0.04807692307692308,0.0,0.0,352.0,802.0,769.0,1154.0,0.3050259965337955,0.6663778162911612,2.26,107.0,132.0,113.0,0.3039772727272727,0.3210227272727273,0.375,18.0,0.014664711371817091,0.014614291958041958,0.015433784965034968,0.018028846153846156,0.03203739501399814
189,0606102010732020,99,150,44786,104,150,44786,0.9519230769230769,1.0,1.0,134.0,110.0,110.0,244.0,0.5491803278688525,0.45081967213114754,2.33,0.0,134.0,0.0,0.0,0.0,1.0,18.0,0.5227774274905422,0.0,0.0,0.9519230769230769,0.42914564943253464
190,0606102010712020,446,9,53500,1246,71,253800,0.3579454253611557,0.1267605633802817,0.210795902285264,530.0,417.0,390.0,947.0,0.5596620908130939,0.4118268215417107,2.47,149.0,247.0,134.0,0.2811320754716981,0.2528301886792453,0.4660377358490566,131.0,0.20032848515460666,0.1006299403373815,0.09049940943093371,0.16681607559284048,0.14741152681188038
190,0606102010722020,588,42,104077,1246,71,253800,0.47191011235955055,0.5915492957746479,0.4100748620961387,331.0,220.0,192.0,551.0,0.6007259528130672,0.3484573502722323,2.54,56.0,208.0,67.0,0.1691842900302115,0.20241691842900303,0.6283987915407855,131.0,0.2834886518893126,0.0798397773176279,0.0955225907193048,0.2965477443226179,0.1644405473194804
190,0606102010732020,212,20,96223,1246,71,253800,0.17014446227929375,0.28169014084507044,0.3791292356185973,134.0,110.0,110.0,244.0,0.5491803278688525,0.45081967213114754,2.33,0.0,134.0,0.0,0.0,0.0,1.0,131.0,0.09343999157961215,0.0,0.0,0.17014446227929375,0.07670447069968162
191,0606102010712020,189,0,0,189,0,0,1.0,0.0,0.0,530.0,417.0,390.0,947.0,0.5596620908130939,0.4118268215417107,2.47,149.0,247.0,134.0,0.2811320754716981,0.2528301886792453,0.4660377358490566,68.0,0.5596620908130939,0.2811320754716981,0.2528301886792453,0.4660377358490566,0.4118268215417107
191,0606102010732020,0,0,0,189,0,0,0.0,0.0,0.0,134.0,110.0,110.0,244.0,0.5491803278688525,0.45081967213114754,2.33,0.0,134.0,0.0,0.0,0.0,1.0,68.0,0.0,0.0,0.0,0.0,0.0
192,0606102010712020,183,0,7949,183,0,7949,1.0,0.0,1.0,530.0,417.0,390.0,947.0,0.5596620908130939,0.4118268215417107,2.47,149.0,247.0,134.0,0.2811320754716981,0.2528301886792453,0.4660377358490566,39.0,0.5596620908130939,0.2811320754716981,0.2528301886792453,0.4660377358490566,0.4118268215417107
192,3203100330832020,0,0,0,183,0,7949,0.0,0.0,0.0,164.0,425.0,363.0,589.0,0.27843803056027167,0.6162988115449916,1.61,121.0,43.0,0.0,0.7378048780487805,0.0,0.2621951219512195,39.0,0.0,0.0,0.0,0.0,0.0
200,3200500170022020,0,1288,2730,0,1288,2730,0.0,1.0,1.0,405.0,43.0,0.0,448.0,0.9040178571428571,0.0,2.32,24.0,299.0,82.0,0.05925925925925926,0.20246913580246914,0.7382716049382716,0.0,0.0,0.0,0.0,0.0,0.0
201,3200500170022020,0,154,0,0,154,0,0.0,1.0,0.0,405.0,43.0,0.0,448.0,0.9040178571428571,0.0,2.32,24.0,299.0,82.0,0.05925925925925926,0.20246913580246914,0.7382716049382716,0.0,0.0,0.0,0.0,0.0,0.0
202,3200500180012020,0,950,0,0,950,0,0.0,1.0,0.0,516.0,183.0,120.0,699.0,0.7381974248927039,0.17167381974248927,1.98,200.0,257.0,59.0,0.3875968992248062,0.11434108527131782,0.49806201550387597,0.0,0.0,0.0,0.0,0.0,0.0
203,3200500180012020,5,0,0,5,0,0,1.0,0.0,0.0,516.0,183.0,120.0,699.0,0.7381974248927039,0.17167381974248927,1.98,200.0,257.0,59.0,0.3875968992248062,0.11434108527131782,0.49806201550387597,0.0,0.7381974248927039,0.3875968992248062,0.11434108527131782,0.49806201550387597,0.17167381974248927
204,3200500180012020,0,64,31745,0,64,31745,0.0,1.0,1.0,516.0,183.0,120.0,699.0,0.7381974248927039,0.17167381974248927,1.98,200.0,257.0,59.0,0.3875968992248062,0.11434108527131782,0.49806201550387597,0.0,0.0,0.0,0.0,0.0,0.0
205,3200500170012020,0,0,0,0,0,91446,0.0,0.0,0.0,358.0,397.0,351.0,755.0,0.4741721854304636,0.4649006622516556,2.61,243.0,73.0,42.0,0.6787709497206704,0.11731843575418995,0.20391061452513967,0.0,0.0,0.0,0.0,0.0,0.0
205,3200500180012020,0,0,91446,0,0,91446,0.0,0.0,1.0,516.0,183.0,120.0,699.0,0.7381974248927039,0.17167381974248927,1.98,200.0,257.0,59.0,0.3875968992248062,0.11434108527131782,0.49806201550387597,0.0,0.0,0.0,0.0,0.0,0.0
206,3200500170012020,0,0,0,242,123,57308,0.0,0.0,0.0,358.0,397.0,351.0,755.0,0.4741721854304636,0.4649006622516556,2.61,243.0,73.0,42.0,0.6787709497206704,0.11731843575418995,0.20391061452513967,10.0,0.0,0.0,0.0,0.0,0.0
206,3200500170022020,242,123,57308,242,123,57308,1.0,1.0,1.0,405.0,43.0,0.0,448.0,0.9040178571428571,0.0,2.32,24.0,299.0,82.0,0.05925925925925926,0.20246913580246914,0.7382716049382716,10.0,0.9040178571428571,0.05925925925925926,0.20246913580246914,0.7382716049382716,0.0
207,3200500180012020,0,0,0,0,0,0,0.0,0.0,0.0,516.0,183.0,120.0,699.0,0.7381974248927039,0.17167381974248927,1.98,200.0,257.0,59.0,0.3875968992248062,0.11434108527131782,0.49806201550387597,0.0,0.0,0.0,0.0,0.0,0.0
208,3200500180012020,29,0,0,29,0,0,1.0,0.0,0.0,516.0,183.0,120.0,699.0,0.7381974248927039,0.17167381974248927,1.98,200.0,257.0,59.0,0.3875968992248062,0.11434108527131782,0.49806201550387597,2.0,0.7381974248927039,0.3875968992248062,0.11434108527131782,0.49806201550387597,0.17167381974248927
208,3200500180022020,0,0,0,29,0,0,0.0,0.0,0.0,525.0,691.0,528.0,1216.0,0.4317434210526316,0.4342105263157895,1.64,266.0,117.0,142.0,0.5066666666666667,0.2704761904761905,0.22285714285714286,2.0,0.0,0.0,0.0,0.0,0.0
209,3200500180012020,0,35,0,99,106,0,0.0,0.330188679245283,0.0,516.0,183.0,120.0,699.0,0.7381974248927039,0.17167381974248927,1.98,200.0,257.0,59.0,0.3875968992248062,0.11434108527131782,0.49806201550387597,49.0,0.0,0.0,0.0,0.0,0.0
209,3200500180022020,99,71,0,99,106,0,1.0,0.6698113207547169,0.0,525.0,691.0,528.0,1216.0,0.4317434210526316,0.4342105263157895,1.64,266.0,117.0,142.0,0.5066666666666667,0.2704761904761905,0.22285714285714286,49.0,0.4317434210526316,0.5066666666666667,0.2704761904761905,0.22285714285714286,0.4342105263157895
210,3200500180022020,63,669,10285,63,669,10285,1.0,1.0,1.0,525.0,691.0,528.0,1216.0,0.4317434210526316,0.4342105263157895,1.64,266.0,117.0,142.0,0.5066666666666667,0.2704761904761905,0.22285714285714286,102.0,0.4317434210526316,0.5066666666666667,0.2704761904761905,0.22285714285714286,0.4342105263157895
211,3200500180012020,18,0,0,297,50,0,0.06060606060606061,0.0,0.0,516.0,183.0,120.0,699.0,0.7381974248927039,0.17167381974248927,1.98,200.0,257.0,59.0,0.3875968992248062,0.11434108527131782,0.49806201550387597,59.0,0.044739237872285086,0.023490721165139773,0.006929762743716232,0.030185576697204605,0.010404473923787228
211,3200500180022020,279,50,0,297,50,0,0.9393939393939394,1.0,0.0,525.0,691.0,528.0,1216.0,0.4317434210526316,0.4342105263157895,1.64,266.0,117.0,142.0,0.5066666666666667,0.2704761904761905,0.22285714285714286,59.0,0.4055771531100479,0.475959595959596,0.2540836940836941,0.20935064935064937,0.4078947368421053
212,3200500180012020,177,0,21435,177,0,21435,1.0,0.0,1.0,516.0,183.0,120.0,699.0,0.7381974248927039,0.17167381974248927,1.98,200.0,257.0,59.0,0.3875968992248062,0.11434108527131782,0.49806201550387597,14.0,0.7381974248927039,0.3875968992248062,0.11434108527131782,0.49806201550387597,0.17167381974248927
213,3200500180012020,521,0,194030,521,0,194030,1.0,0.0,1.0,516.0,183.0,120.0,699.0,0.7381974248927039,0.17167381974248927,1.98,200.0,257.0,59.0,0.3875968992248062,0.11434108527131782,0.49806201550387597,36.0,0.7381974248927039,0.3875968992248062,0.11434108527131782,0.49806201550387597,0.17167381974248927
214,3200500170012020,0,0,0,4,0,0,0.0,0.0,0.0,358.0,397.0,351.0,755.0,0.4741721854304636,0.4649006622516556,2.61,243.0,73.0,42.0,0.6787709497206704,0.11731843575418995,0.20391061452513967,0.0,0.0,0.0,0.0,0.0,0.0
214,3200500180012020,4,0,0,4,0,0,1.0,0.0,0.0,516.0,183.0,120.0,699.0,0.7381974248927039,0.17167381974248927,1.98,200.0,257.0,59.0,0.3875968992248062,0.11434108527131782,0.49806201550387597,0.0,0.7381974248927039,0.3875968992248062,0.11434108527131782,0.49806201550387597,0.17167381974248927
215,3200500180012020,26,0,7513,72,0,26725,0.3611111111111111,0.0,0.2811225444340505,516.0,183.0,120.0,699.0,0.7381974248927039,0.17167381974248927,1.98,200.0,257.0,59.0,0.3875968992248062,0.11434108527131782,0.49806201550387597,10.0,0.2665712923223653,0.13996554694229113,0.04128983634797588,0.1798557278208441,0.061993323795898905
215,3200500180022020,46,0,19212,72,0,26725,0.6388888888888888,0.0,0.7188774555659495,525.0,691.0,528.0,1216.0,0.4317434210526316,0.4342105263157895,1.64,266.0,117.0,142.0,0.5066666666666667,0.2704761904761905,0.22285714285714286,10.0,0.27583607456140347,0.3237037037037037,0.1728042328042328,0.14238095238095239,0.2774122807017544
216,3200500180022020,247,0,0,247,0,0,1.0,0.0,0.0,525.0,691.0,528.0,1216.0,0.4317434210526316,0.4342105263157895,1.64,266.0,117.0,142.0,0.5066666666666667,0.2704761904761905,0.22285714285714286,33.0,0.4317434210526316,0.5066666666666667,0.2704761904761905,0.22285714285714286,0.4342105263157895
217,3200500170012020,0,0,49085,256,0,49085,0.0,0.0,1.0,358.0,397.0,351.0,755.0,0.4741721854304636,0.4649006622516556,2.61,243.0,73.0,42.0,0.6787709497206704,0.11731843575418995,0.20391061452513967,9.0,0.0,0.0,0.0,0.0,0.0
217,3200500170022020,256,0,0,256,0,49085,1.0,0.0,0.0,405.0,43.0,0.0,448.0,0.9040178571428571,0.0,2.32,24.0,299.0,82.0,0.05925925925925926,0.20246913580246914,0.7382716049382716,9.0,0.9040178571428571,0.05925925925925926,0.20246913580246914,0.7382716049382716,0.0
218,3200500170012020,1,0,0,1,0,0,1.0,0.0,0.0,358.0,397.0,351.0,755.0,0.4741721854304636,0.4649006622516556,2.61,243.0,73.0,42.0,0.6787709497206704,0.11731843575418995,0.20391061452513967,0.0,0.4741721854304636,0.6787709497206704,0.11731843575418995,0.20391061452513967,0.4649006622516556
219,3200500170012020,193,110,3477,193,110,3477,1.0,1.0,1.0,358.0,397.0,351.0,755.0,0.4741721854304636,0.4649006622516556,2.61,243.0,73.0,42.0,0.6787709497206704,0.11731843575418995,0.20391061452513967,11.0,0.4741721854304636,0.6787709497206704,0.11731843575418995,0.20391061452513967,0.4649006622516556
220,3200500160012020,135,0,0,137,0,0,0.9854014598540146,0.0,0.0,346.0,328.0,289.0,674.0,0.5133531157270029,0.4287833827893175,1.84,208.0,76.0,62.0,0.6011560693641619,0.1791907514450867,0.21965317919075145,24.0,0.5058589096579956,0.5923800683515464,0.17657482806632632,0.21644656343614194,0.42252377136173624
220,3200500170012020,2,0,0,137,0,0,0.014598540145985401,0.0,0.0,358.0,397.0,351.0,755.0,0.4741721854304636,0.4649006622516556,2.61,243.0,73.0,42.0,0.6787709497206704,0.11731843575418995,0.20391061452513967,24.0,0.006922221685116256,0.009909064959425845,0.001712677894221751,0.002976797292337805,0.006786870981775994
221,3200500170012020,332,0,20415,332,0,20415,1.0,0.0,1.0,358.0,397.0,351.0,755.0,0.4741721854304636,0.4649006622516556,2.61,243.0,73.0,42.0,0.6787709497206704,0.11731843575418995,0.20391061452513967,60.0,0.4741721854304636,0.6787709497206704,0.11731843575418995,0.20391061452513967,0.4649006622516556
222,3200500170012020,47,0,133861,47,0,133861,1.0,0.0,1.0,358.0,397.0,351.0,755.0,0.4741721854304636,0.4649006622516556,2.61,243.0,73.0,42.0,0.6787709497206704,0.11731843575418995,0.20391061452513967,1.0,0.4741721854304636,0.6787709497206704,0.11731843575418995,0.20391061452513967,0.4649006622516556
223,3200500160012020,7,0,0,282,0,31114,0.024822695035460994,0.0,0.0,346.0,328.0,289.0,674.0,0.5133531157270029,0.4287833827893175,1.84,208.0,76.0,62.0,0.6011560693641619,0.1791907514450867,0.21965317919075145,21.0,0.012742807837195108,0.014922313778543026,0.004447997376296479,0.00545238388062149,0.010643559147252563
223,3200500170012020,275,0,31114,282,0,31114,0.975177304964539,0.0,1.0,358.0,397.0,351.0,755.0,0.4741721854304636,0.4649006622516556,2.61,243.0,73.0,42.0,0.6787709497206704,0.11731843575418995,0.20391061452513967,21.0,0.4624019538772251,0.661922025436824,0.11440627600142637,0.1988490035262887,0.4533605748907989
224,3200500160012020,187,32,0,187,32,0,1.0,1.0,0.0,346.0,328.0,289.0,674.0,0.5133531157270029,0.4287833827893175,1.84,208.0,76.0,62.0,0.6011560693641619,0.1791907514450867,0.21965317919075145,24.0,0.5133531157270029,0.6011560693641619,0.1791907514450867,0.21965317919075145,0.4287833827893175
225,3200500160012020,279,5,25396,279,5,25396,1.0,1.0,1.0,346.0,328.0,289.0,674.0,0.5133531157270029,0.4287833827893175,1.84,208.0,76.0,62.0,0.6011560693641619,0.1791907514450867,0.21965317919075145,38.0,0.5133531157270029,0.6011560693641619,0.1791907514450867,0.21965317919075145,0.4287833827893175
225,3200500170012020,0,0,0,279,5,25396,0.0,0.0,0.0,358.0,397.0,351.0,755.0,0.4741721854304636,0.4649006622516556,2.61,243.0,73.0,42.0,0.6787709497206704,0.11731843575418995,0.20391061452513967,38.0,0.0,0.0,0.0,0.0,0.0
226,3200500160012020,0,0,0,0,0,0,0.0,0.0,0.0,346.0,328.0,289.0,674.0,0.5133531157270029,0.4287833827893175,1.84,208.0,76.0,62.0,0.6011560693641619,0.1791907514450867,0.21965317919075145,0.0,0.0,0.0,0.0,0.0,0.0
227,3200500160022020,0,0,0,0,0,0,0.0,0.0,0.0,525.0,472.0,415.0,997.0,0.526579739217653,0.41624874623871616,1.92,248.0,140.0,137.0,0.4723809523809524,0.26095238095238094,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
228,3200500160022020,0,0,0,0,0,0,0.0,0.0,0.0,525.0,472.0,415.0,997.0,0.526579739217653,0.41624874623871616,1.92,248.0,140.0,137.0,0.4723809523809524,0.26095238095238094,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
229,3200500160022020,338,0,0,338,0,0,1.0,0.0,0.0,525.0,472.0,415.0,997.0,0.526579739217653,0.41624874623871616,1.92,248.0,140.0,137.0,0.4723809523809524,0.26095238095238094,0.26666666666666666,24.0,0.526579739217653,0.4723809523809524,0.26095238095238094,0.26666666666666666,0.41624874623871616
230,3200500160022020,94,0,0,94,0,0,1.0,0.0,0.0,525.0,472.0,415.0,997.0,0.526579739217653,0.41624874623871616,1.92,248.0,140.0,137.0,0.4723809523809524,0.26095238095238094,0.26666666666666666,3.0,0.526579739217653,0.4723809523809524,0.26095238095238094,0.26666666666666666,0.41624874623871616
231,3200500160022020,141,0,4771,141,0,4771,1.0,0.0,1.0,525.0,472.0,415.0,997.0,0.526579739217653,0.41624874623871616,1.92,248.0,140.0,137.0,0.4723809523809524,0.26095238095238094,0.26666666666666666,14.0,0.526579739217653,0.4723809523809524,0.26095238095238094,0.26666666666666666,0.41624874623871616
232,3200500160022020,23,0,0,23,0,0,1.0,0.0,0.0,525.0,472.0,415.0,997.0,0.526579739217653,0.41624874623871616,1.92,248.0,140.0,137.0,0.4723809523809524,0.26095238095238094,0.26666666666666666,4.0,0.526579739217653,0.4723809523809524,0.26095238095238094,0.26666666666666666,0.41624874623871616
233,3200500160022020,13,0,0,13,0,0,1.0,0.0,0.0,525.0,472.0,415.0,997.0,0.526579739217653,0.41624874623871616,1.92,248.0,140.0,137.0,0.4723809523809524,0.26095238095238094,0.26666666666666666,2.0,0.526579739217653,0.4723809523809524,0.26095238095238094,0.26666666666666666,0.41624874623871616
234,3200500160022020,2,0,0,2,0,0,1.0,0.0,0.0,525.0,472.0,415.0,997.0,0.526579739217653,0.41624874623871616,1.92,248.0,140.0,137.0,0.4723809523809524,0.26095238095238094,0.26666666666666666,0.0,0.526579739217653,0.4723809523809524,0.26095238095238094,0.26666666666666666,0.41624874623871616
235,3200500160022020,22,0,0,22,0,0,1.0,0.0,0.0,525.0,472.0,415.0,997.0,0.526579739217653,0.41624874623871616,1.92,248.0,140.0,137.0,0.4723809523809524,0.26095238095238094,0.26666666666666666,1.0,0.526579739217653,0.4723809523809524,0.26095238095238094,0.26666666666666666,0.41624874623871616
236,3200500160022020,2,0,0,2,0,0,1.0,0.0,0.0,525.0,472.0,415.0,997.0,0.526579739217653,0.41624874623871616,1.92,248.0,140.0,137.0,0.4723809523809524,0.26095238095238094,0.26666666666666666,0.0,0.526579739217653,0.4723809523809524,0.26095238095238094,0.26666666666666666,0.41624874623871616
237,3200500160022020,54,0,0,54,0,0,1.0,0.0,0.0,525.0,472.0,415.0,997.0,0.526579739217653,0.41624874623871616,1.92,248.0,140.0,137.0,0.4723809523809524,0.26095238095238094,0.26666666666666666,0.0,0.526579739217653,0.4723809523809524,0.26095238095238094,0.26666666666666666,0.41624874623871616
238,3200500160022020,0,0,0,0,0,0,0.0,0.0,0.0,525.0,472.0,415.0,997.0,0.526579739217653,0.41624874623871616,1.92,248.0,140.0,137.0,0.4723809523809524,0.26095238095238094,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
240,3200500160022020,237,0,0,237,0,0,1.0,0.0,0.0,525.0,472.0,415.0,997.0,0.526579739217653,0.41624874623871616,1.92,248.0,140.0,137.0,0.4723809523809524,0.26095238095238094,0.26666666666666666,12.0,0.526579739217653,0.4723809523809524,0.26095238095238094,0.26666666666666666,0.41624874623871616
241,3200500160022020,1,0,0,1,0,0,1.0,0.0,0.0,525.0,472.0,415.0,997.0,0.526579739217653,0.41624874623871616,1.92,248.0,140.0,137.0,0.4723809523809524,0.26095238095238094,0.26666666666666666,0.0,0.526579739217653,0.4723809523809524,0.26095238095238094,0.26666666666666666,0.41624874623871616
242,3200500160022020,64,0,0,64,0,0,1.0,0.0,0.0,525.0,472.0,415.0,997.0,0.526579739217653,0.41624874623871616,1.92,248.0,140.0,137.0,0.4723809523809524,0.26095238095238094,0.26666666666666666,4.0,0.526579739217653,0.4723809523809524,0.26095238095238094,0.26666666666666666,0.41624874623871616
243,3200500160022020,2,0,0,2,0,0,1.0,0.0,0.0,525.0,472.0,415.0,997.0,0.526579739217653,0.41624874623871616,1.92,248.0,140.0,137.0,0.4723809523809524,0.26095238095238094,0.26666666666666666,0.0,0.526579739217653,0.4723809523809524,0.26095238095238094,0.26666666666666666,0.41624874623871616
244,3200500160022020,0,0,0,0,0,0,0.0,0.0,0.0,525.0,472.0,415.0,997.0,0.526579739217653,0.41624874623871616,1.92,248.0,140.0,137.0,0.4723809523809524,0.26095238095238094,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
245,3251000030022020,1,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,3251000030022020,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,3251000030022020,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,3251000030022020,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,3251000030022020,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,3251000030022020,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,3251000030022020,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
